participant,vis,rdirection,sign,visandsign,rbase,approach,jnd
hsl14s7z,donut,positive,1,donutpositive,0.5,above,0.336666667
hsl14s7z,donut,positive,1,donutpositive,0.8,below,0.53
hsl14s7z,donut,positive,1,donutpositive,0.8,above,0.168333333
hsl14s7z,donut,positive,1,donutpositive,0.5,below,0.625
hskv8ga9,donut,positive,1,donutpositive,0.6,below,0.57
hskv8ga9,donut,positive,1,donutpositive,0.6,above,0.35
hskv8ga9,donut,positive,1,donutpositive,0.3,below,0.245
hskv8ga9,donut,positive,1,donutpositive,0.3,above,0.408333333
hrjckwm4,scatterplot,positive,1,scatterplotpositive,0.8,above,0.032916667
hrjckwm4,scatterplot,positive,1,scatterplotpositive,0.4,above,0.046666667
hrjckwm4,scatterplot,positive,1,scatterplotpositive,0.4,below,0.093333333
hrjckwm4,scatterplot,positive,1,scatterplotpositive,0.8,below,0.0375
hscevzgv,line,negative,-1,linenegative,0.5,below,0.566666667
hscevzgv,line,negative,-1,linenegative,0.8,above,0.19
hscevzgv,line,negative,-1,linenegative,0.5,above,0.183333333
hscevzgv,line,negative,-1,linenegative,0.8,below,0.463333333
hsb7vtqg,scatterplot,negative,-1,scatterplotnegative,0.7,below,0.063333333
hsb7vtqg,scatterplot,negative,-1,scatterplotnegative,0.5,above,0.076666667
hsb7vtqg,scatterplot,negative,-1,scatterplotnegative,0.5,below,0.09
hsb7vtqg,scatterplot,negative,-1,scatterplotnegative,0.7,above,0.025833333
hsjkez1r,radar,positive,1,radarpositive,0.5,below,0.406666667
hsjkez1r,radar,positive,1,radarpositive,0.8,above,0.194583333
hsjkez1r,radar,positive,1,radarpositive,0.8,below,0.515
hsjkez1r,radar,positive,1,radarpositive,0.5,above,0.409166667
hscd9d2o,line,negative,-1,linenegative,0.7,above,0.289583333
hscd9d2o,line,negative,-1,linenegative,0.4,above,0.49
hscd9d2o,line,negative,-1,linenegative,0.7,below,0.626666667
hscd9d2o,line,negative,-1,linenegative,0.4,below,0.55
hskr3amc,donut,negative,-1,donutnegative,0.7,above,0.19
hskr3amc,donut,negative,-1,donutnegative,0.4,above,0.205
hskr3amc,donut,negative,-1,donutnegative,0.7,below,0.188333333
hskr3amc,donut,negative,-1,donutnegative,0.4,below,0.203333333
hsb4c2vi,scatterplot,positive,1,scatterplotpositive,0.5,below,0.035416667
hsb4c2vi,scatterplot,positive,1,scatterplotpositive,0.7,above,0.056666667
hsb4c2vi,scatterplot,positive,1,scatterplotpositive,0.5,above,0.118333333
hsb4c2vi,scatterplot,positive,1,scatterplotpositive,0.7,below,0.038333333
hsb423wk,scatterplot,positive,1,scatterplotpositive,0.7,below,0.039583333
hsb423wk,scatterplot,positive,1,scatterplotpositive,0.5,below,0.12
hsb423wk,scatterplot,positive,1,scatterplotpositive,0.5,above,0.195
hsb423wk,scatterplot,positive,1,scatterplotpositive,0.7,above,0.125
hrse6v92,parallelCoordinates,positive,1,parallelCoordinatespositive,0.4,above,0.431666667
hrse6v92,parallelCoordinates,positive,1,parallelCoordinatespositive,0.7,above,0.17
hrse6v92,parallelCoordinates,positive,1,parallelCoordinatespositive,0.7,below,0.418333333
hrse6v92,parallelCoordinates,positive,1,parallelCoordinatespositive,0.4,below,0.380416667
hrji0cjz,scatterplot,negative,-1,scatterplotnegative,0.8,below,0.048333333
hrji0cjz,scatterplot,negative,-1,scatterplotnegative,0.8,above,0.0375
hrji0cjz,scatterplot,negative,-1,scatterplotnegative,0.4,above,0.078333333
hrji0cjz,scatterplot,negative,-1,scatterplotnegative,0.4,below,0.18
hrinc1ks,scatterplot,positive,1,scatterplotpositive,0.3,below,0.07
hrinc1ks,scatterplot,positive,1,scatterplotpositive,0.6,above,0.039583333
hrinc1ks,scatterplot,positive,1,scatterplotpositive,0.3,above,0.071666667
hrinc1ks,scatterplot,positive,1,scatterplotpositive,0.6,below,0.073333333
hsb4h23n,scatterplot,positive,1,scatterplotpositive,0.7,above,0.02
hsb4h23n,scatterplot,positive,1,scatterplotpositive,0.7,below,0.078333333
hsb4h23n,scatterplot,positive,1,scatterplotpositive,0.5,below,0.08
hsb4h23n,scatterplot,positive,1,scatterplotpositive,0.5,above,0.068333333
hsj32t61,stackedline,positive,1,stackedlinepositive,0.5,above,0.353333333
hsj32t61,stackedline,positive,1,stackedlinepositive,0.8,above,0.174583333
hsj32t61,stackedline,positive,1,stackedlinepositive,0.8,below,0.376666667
hsj32t61,stackedline,positive,1,stackedlinepositive,0.5,below,0.458333333
hs545rd5,stackedbar,positive,1,stackedbarpositive,0.4,below,0.125
hs545rd5,stackedbar,positive,1,stackedbarpositive,0.7,below,0.508333333
hs545rd5,stackedbar,positive,1,stackedbarpositive,0.4,above,0.506666667
hs545rd5,stackedbar,positive,1,stackedbarpositive,0.7,above,0.292083333
hsknw8en,donut,negative,-1,donutnegative,0.6,below,0.105
hsknw8en,donut,negative,-1,donutnegative,0.6,above,0.085
hsknw8en,donut,negative,-1,donutnegative,0.3,above,0.065
hsknw8en,donut,negative,-1,donutnegative,0.3,below,0.246666667
hsbyv8bf,stackedarea,negative,-1,stackedareanegative,0.3,above,0.333333333
hsbyv8bf,stackedarea,negative,-1,stackedareanegative,0.6,above,0.34125
hsbyv8bf,stackedarea,negative,-1,stackedareanegative,0.6,below,0.14
hsbyv8bf,stackedarea,negative,-1,stackedareanegative,0.3,below,0.25
hsxt6itq,ordered_line,positive,1,ordered_linepositive,0.3,above,0.108333333
hsxt6itq,ordered_line,positive,1,ordered_linepositive,0.3,below,0.185
hsxt6itq,ordered_line,positive,1,ordered_linepositive,0.6,below,0.113333333
hsxt6itq,ordered_line,positive,1,ordered_linepositive,0.6,above,0.076666667
hs2mv1o3,line,positive,1,linepositive,0.6,below,0.355
hs2mv1o3,line,positive,1,linepositive,0.3,above,0.373333333
hs2mv1o3,line,positive,1,linepositive,0.3,below,0.383333333
hs2mv1o3,line,positive,1,linepositive,0.6,above,0.332916667
hsl1zxww,donut,positive,1,donutpositive,0.5,above,0.47
hsl1zxww,donut,positive,1,donutpositive,0.5,below,0.8
hsl1zxww,donut,positive,1,donutpositive,0.8,above,0.192083333
hsl1zxww,donut,positive,1,donutpositive,0.8,below,0.685
hsl1916r,donut,positive,1,donutpositive,0.5,above,0.489583333
hsl1916r,donut,positive,1,donutpositive,0.5,below,0.428333333
hsl1916r,donut,positive,1,donutpositive,0.8,below,0.471666667
hsl1916r,donut,positive,1,donutpositive,0.8,above,0.177916667
hsknsk4r,donut,negative,-1,donutnegative,0.6,above,0.045
hsknsk4r,donut,negative,-1,donutnegative,0.3,below,0.108333333
hsknsk4r,donut,negative,-1,donutnegative,0.6,below,0.173333333
hsknsk4r,donut,negative,-1,donutnegative,0.3,above,0.123333333
hs58mj6u,stackedbar,positive,1,stackedbarpositive,0.5,above,0.363333333
hs58mj6u,stackedbar,positive,1,stackedbarpositive,0.8,below,0.096666667
hs58mj6u,stackedbar,positive,1,stackedbarpositive,0.8,above,0.189583333
hs58mj6u,stackedbar,positive,1,stackedbarpositive,0.5,below,0.18
hs7zzpls,stackedline,negative,-1,stackedlinenegative,0.5,below,0.58
hs7zzpls,stackedline,negative,-1,stackedlinenegative,0.8,below,0.576666667
hs7zzpls,stackedline,negative,-1,stackedlinenegative,0.8,above,0.066666667
hs7zzpls,stackedline,negative,-1,stackedlinenegative,0.5,above,0.208333333
hsxuywsc,ordered_line,positive,1,ordered_linepositive,0.7,above,0.185
hsxuywsc,ordered_line,positive,1,ordered_linepositive,0.7,below,0.148333333
hsxuywsc,ordered_line,positive,1,ordered_linepositive,0.4,above,0.238333333
hsxuywsc,ordered_line,positive,1,ordered_linepositive,0.4,below,0.136666667
hsxt8g2k,ordered_line,positive,1,ordered_linepositive,0.3,above,0.121666667
hsxt8g2k,ordered_line,positive,1,ordered_linepositive,0.6,above,0.055
hsxt8g2k,ordered_line,positive,1,ordered_linepositive,0.3,below,0.268333333
hsxt8g2k,ordered_line,positive,1,ordered_linepositive,0.6,below,0.09
hsb42j7w,scatterplot,positive,1,scatterplotpositive,0.7,below,0.045833333
hsb42j7w,scatterplot,positive,1,scatterplotpositive,0.5,below,0.053333333
hsb42j7w,scatterplot,positive,1,scatterplotpositive,0.5,above,0.068333333
hsb42j7w,scatterplot,positive,1,scatterplotpositive,0.7,above,0.053333333
hsj35jcf,stackedline,positive,1,stackedlinepositive,0.8,below,0.271666667
hsj35jcf,stackedline,positive,1,stackedlinepositive,0.5,below,0.318333333
hsj35jcf,stackedline,positive,1,stackedlinepositive,0.5,above,0.135
hsj35jcf,stackedline,positive,1,stackedlinepositive,0.8,above,0.113333333
hskfe8oo,radar,negative,-1,radarnegative,0.4,below,0.603333333
hskfe8oo,radar,negative,-1,radarnegative,0.4,above,0.436666667
hskfe8oo,radar,negative,-1,radarnegative,0.7,above,0.284166667
hskfe8oo,radar,negative,-1,radarnegative,0.7,below,0.588333333
hskjq9v7,radar,negative,-1,radarnegative,0.8,below,0.518333333
hskjq9v7,radar,negative,-1,radarnegative,0.5,below,0.608333333
hskjq9v7,radar,negative,-1,radarnegative,0.5,above,0.452083333
hskjq9v7,radar,negative,-1,radarnegative,0.8,above,0.192916667
hsl110nk,donut,positive,1,donutpositive,0.5,above,0.428333333
hsl110nk,donut,positive,1,donutpositive,0.8,above,0.178333333
hsl110nk,donut,positive,1,donutpositive,0.5,below,0.51
hsl110nk,donut,positive,1,donutpositive,0.8,below,0.468333333
hrinbsxt,scatterplot,positive,1,scatterplotpositive,0.3,below,0.131666667
hrinbsxt,scatterplot,positive,1,scatterplotpositive,0.6,above,0.073333333
hrinbsxt,scatterplot,positive,1,scatterplotpositive,0.3,above,0.106666667
hrinbsxt,scatterplot,positive,1,scatterplotpositive,0.6,below,0.025
hrpbm90a,parallelCoordinates,positive,1,parallelCoordinatespositive,0.3,above,0.396666667
hrpbm90a,parallelCoordinates,positive,1,parallelCoordinatespositive,0.3,below,0.287916667
hrpbm90a,parallelCoordinates,positive,1,parallelCoordinatespositive,0.6,above,0.108333333
hrpbm90a,parallelCoordinates,positive,1,parallelCoordinatespositive,0.6,below,0.495416667
hsbyvc4m,stackedarea,negative,-1,stackedareanegative,0.3,above,0.1
hsbyvc4m,stackedarea,negative,-1,stackedareanegative,0.6,below,0.166666667
hsbyvc4m,stackedarea,negative,-1,stackedareanegative,0.6,above,0.115
hsbyvc4m,stackedarea,negative,-1,stackedareanegative,0.3,below,0.488333333
hsywowxs,ordered_line,negative,-1,ordered_linenegative,0.8,above,0.096666667
hsywowxs,ordered_line,negative,-1,ordered_linenegative,0.5,above,0.226666667
hsywowxs,ordered_line,negative,-1,ordered_linenegative,0.5,below,0.393333333
hsywowxs,ordered_line,negative,-1,ordered_linenegative,0.8,below,0.151666667
hs53rg3o,stackedbar,positive,1,stackedbarpositive,0.4,above,0.326666667
hs53rg3o,stackedbar,positive,1,stackedbarpositive,0.7,below,0.295
hs53rg3o,stackedbar,positive,1,stackedbarpositive,0.7,above,0.282916667
hs53rg3o,stackedbar,positive,1,stackedbarpositive,0.4,below,0.556666667
hsc9i71j,line,negative,-1,linenegative,0.3,below,0.44
hsc9i71j,line,negative,-1,linenegative,0.3,above,0.206666667
hsc9i71j,line,negative,-1,linenegative,0.6,above,0.203333333
hsc9i71j,line,negative,-1,linenegative,0.6,below,0.29
hrpgq8yu,parallelCoordinates,positive,1,parallelCoordinatespositive,0.5,above,0.273333333
hrpgq8yu,parallelCoordinates,positive,1,parallelCoordinatespositive,0.8,below,0.183333333
hrpgq8yu,parallelCoordinates,positive,1,parallelCoordinatespositive,0.8,above,0.125
hrpgq8yu,parallelCoordinates,positive,1,parallelCoordinatespositive,0.5,below,0.385
hscfc8n5,line,negative,-1,linenegative,0.8,above,0.169166667
hscfc8n5,line,negative,-1,linenegative,0.8,below,0.246666667
hscfc8n5,line,negative,-1,linenegative,0.5,above,0.474583333
hscfc8n5,line,negative,-1,linenegative,0.5,below,0.635
hsc6r4x8,stackedarea,negative,-1,stackedareanegative,0.8,above,0.098333333
hsc6r4x8,stackedarea,negative,-1,stackedareanegative,0.5,below,0.06
hsc6r4x8,stackedarea,negative,-1,stackedareanegative,0.5,above,0.128333333
hsc6r4x8,stackedarea,negative,-1,stackedareanegative,0.8,below,0.052916667
hs7pc0vz,stackedline,negative,-1,stackedlinenegative,0.4,below,0.4
hs7pc0vz,stackedline,negative,-1,stackedlinenegative,0.7,below,0.075
hs7pc0vz,stackedline,negative,-1,stackedlinenegative,0.7,above,0.095
hs7pc0vz,stackedline,negative,-1,stackedlinenegative,0.4,above,0.141666667
hrjcg5v5,scatterplot,positive,1,scatterplotpositive,0.8,above,0.0475
hrjcg5v5,scatterplot,positive,1,scatterplotpositive,0.4,above,0.101666667
hrjcg5v5,scatterplot,positive,1,scatterplotpositive,0.4,below,0.166666667
hrjcg5v5,scatterplot,positive,1,scatterplotpositive,0.8,below,0.065
hskuz9ya,donut,positive,1,donutpositive,0.6,below,0.766666667
hskuz9ya,donut,positive,1,donutpositive,0.3,above,0.576666667
hskuz9ya,donut,positive,1,donutpositive,0.3,below,0.361666667
hskuz9ya,donut,positive,1,donutpositive,0.6,above,0.387916667
hrpgr8r0,parallelCoordinates,positive,1,parallelCoordinatespositive,0.5,above,0.22
hrpgr8r0,parallelCoordinates,positive,1,parallelCoordinatespositive,0.8,above,0.095
hrpgr8r0,parallelCoordinates,positive,1,parallelCoordinatespositive,0.8,below,0.123333333
hrpgr8r0,parallelCoordinates,positive,1,parallelCoordinatespositive,0.5,below,0.198333333
hscd2stc,line,negative,-1,linenegative,0.7,below,0.44
hscd2stc,line,negative,-1,linenegative,0.7,above,0.231666667
hscd2stc,line,negative,-1,linenegative,0.4,above,0.171666667
hscd2stc,line,negative,-1,linenegative,0.4,below,0.438333333
hs58kdkm,stackedbar,positive,1,stackedbarpositive,0.8,above,0.18625
hs58kdkm,stackedbar,positive,1,stackedbarpositive,0.5,above,0.358333333
hs58kdkm,stackedbar,positive,1,stackedbarpositive,0.8,below,0.41
hs58kdkm,stackedbar,positive,1,stackedbarpositive,0.5,below,0.461666667
hs58m9df,stackedbar,positive,1,stackedbarpositive,0.5,below,0.538333333
hs58m9df,stackedbar,positive,1,stackedbarpositive,0.8,above,0.190416667
hs58m9df,stackedbar,positive,1,stackedbarpositive,0.5,above,0.46375
hs58m9df,stackedbar,positive,1,stackedbarpositive,0.8,below,0.49
hsktvvbr,donut,negative,-1,donutnegative,0.5,below,0.115
hsktvvbr,donut,negative,-1,donutnegative,0.5,above,0.136666667
hsktvvbr,donut,negative,-1,donutnegative,0.8,above,0.027083333
hsktvvbr,donut,negative,-1,donutnegative,0.8,below,0.095
hsc3qhd3,stackedarea,negative,-1,stackedareanegative,0.7,above,0.118333333
hsc3qhd3,stackedarea,negative,-1,stackedareanegative,0.7,below,0.131666667
hsc3qhd3,stackedarea,negative,-1,stackedareanegative,0.4,above,0.156666667
hsc3qhd3,stackedarea,negative,-1,stackedareanegative,0.4,below,0.17
hsxvb2hh,ordered_line,positive,1,ordered_linepositive,0.7,below,0.1
hsxvb2hh,ordered_line,positive,1,ordered_linepositive,0.7,above,0.063333333
hsxvb2hh,ordered_line,positive,1,ordered_linepositive,0.4,above,0.091666667
hsxvb2hh,ordered_line,positive,1,ordered_linepositive,0.4,below,0.115
hskntv35,donut,negative,-1,donutnegative,0.6,above,0.12
hskntv35,donut,negative,-1,donutnegative,0.6,below,0.28
hskntv35,donut,negative,-1,donutnegative,0.3,below,0.285
hskntv35,donut,negative,-1,donutnegative,0.3,above,0.413333333
hsky30v4,donut,positive,1,donutpositive,0.7,below,0.333333333
hsky30v4,donut,positive,1,donutpositive,0.4,above,0.273333333
hsky30v4,donut,positive,1,donutpositive,0.4,below,0.191666667
hsky30v4,donut,positive,1,donutpositive,0.7,above,0.223333333
hs5fac4s,stackedbar,negative,-1,stackedbarnegative,0.6,below,0.463333333
hs5fac4s,stackedbar,negative,-1,stackedbarnegative,0.6,above,0.33625
hs5fac4s,stackedbar,negative,-1,stackedbarnegative,0.3,below,0.295
hs5fac4s,stackedbar,negative,-1,stackedbarnegative,0.3,above,0.221666667
hs81fgvc,stackedline,negative,-1,stackedlinenegative,0.8,above,0.081666667
hs81fgvc,stackedline,negative,-1,stackedlinenegative,0.5,above,0.2
hs81fgvc,stackedline,negative,-1,stackedlinenegative,0.8,below,0.118333333
hs81fgvc,stackedline,negative,-1,stackedlinenegative,0.5,below,0.366666667
hs1tb95j,line,positive,1,linepositive,0.8,below,0.366666667
hs1tb95j,line,positive,1,linepositive,0.5,below,0.511666667
hs1tb95j,line,positive,1,linepositive,0.8,above,0.159583333
hs1tb95j,line,positive,1,linepositive,0.5,above,0.285
hsythn49,ordered_line,negative,-1,ordered_linenegative,0.4,below,0.208333333
hsythn49,ordered_line,negative,-1,ordered_linenegative,0.7,below,0.056666667
hsythn49,ordered_line,negative,-1,ordered_linenegative,0.7,above,0.063333333
hsythn49,ordered_line,negative,-1,ordered_linenegative,0.4,above,0.143333333
hs7ve92r,stackedline,negative,-1,stackedlinenegative,0.8,below,0.133333333
hs7ve92r,stackedline,negative,-1,stackedlinenegative,0.8,above,0.035833333
hs7ve92r,stackedline,negative,-1,stackedlinenegative,0.5,above,0.051666667
hs7ve92r,stackedline,negative,-1,stackedlinenegative,0.5,below,0.203333333
hsxymv2u,ordered_line,positive,1,ordered_linepositive,0.5,above,0.11
hsxymv2u,ordered_line,positive,1,ordered_linepositive,0.8,below,0.05875
hsxymv2u,ordered_line,positive,1,ordered_linepositive,0.8,above,0.051666667
hsxymv2u,ordered_line,positive,1,ordered_linepositive,0.5,below,0.118333333
hsknea2m,donut,negative,-1,donutnegative,0.6,above,0.105
hsknea2m,donut,negative,-1,donutnegative,0.3,above,0.096666667
hsknea2m,donut,negative,-1,donutnegative,0.3,below,0.196666667
hsknea2m,donut,negative,-1,donutnegative,0.6,below,0.081666667
hsl4edc5,donut,positive,1,donutpositive,0.8,above,0.187083333
hsl4edc5,donut,positive,1,donutpositive,0.5,above,0.45875
hsl4edc5,donut,positive,1,donutpositive,0.5,below,0.38
hsl4edc5,donut,positive,1,donutpositive,0.8,below,0.331666667
hscd0ib9,line,negative,-1,linenegative,0.7,above,0.28375
hscd0ib9,line,negative,-1,linenegative,0.4,above,0.425
hscd0ib9,line,negative,-1,linenegative,0.4,below,0.561666667
hscd0ib9,line,negative,-1,linenegative,0.7,below,0.295
hscd8ql3,line,negative,-1,linenegative,0.7,below,0.501666667
hscd8ql3,line,negative,-1,linenegative,0.7,above,0.271666667
hscd8ql3,line,negative,-1,linenegative,0.4,below,0.461666667
hscd8ql3,line,negative,-1,linenegative,0.4,above,0.393333333
hrqf973v,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.3,above,0.095
hrqf973v,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.6,above,0.05
hrqf973v,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.3,below,0.155
hrqf973v,parallelCoordinates,negative,-1,parallelCoordinatesnegative,0.6,below,0.113333333
hrpjtazx,parallelCoordinates,positive,1,parallelCoordinatespositive,0.8,below,0.185
hrpjtazx,parallelCoordinates,positive,1,parallelCoordinatespositive,0.5,below,0.278333333
hrpjtazx,parallelCoordinates,positive,1,parallelCoordinatespositive,0.5,above,0.291666667
hrpjtazx,parallelCoordinates,positive,1,parallelCoordinatespositive,0.8,above,0.121666667
hsktmmoy,donut,negative,-1,donutnegative,0.5,above,0.103333333
hsktmmoy,donut,negative,-1,donutnegative,0.5,below,0.118333333
hsktmmoy,donut,negative,-1,donutnegative,0.8,above,0.103333333
hsktmmoy,donut,negative,-1,donutnegative,0.8,below,0.101666667
hskwji83,donut,positive,1,donutpositive,0.6,below,0.296666667
hskwji83,donut,positive,1,donutpositive,0.3,below,0.368333333
hskwji83,donut,positive,1,donutpositive,0.3,above,0.25
hskwji83,donut,positive,1,donutpositive,0.6,above,0.313333333
hskfkjgi,radar,negative,-1,radarnegative,0.7,below,0.406666667
hskfkjgi,radar,negative,-1,radarnegative,0.4,below,0.418333333
hskfkjgi,radar,negative,-1,radarnegative,0.7,above,0.28625
hskfkjgi,radar,negative,-1,radarnegative,0.4,above,0.517083333
hskvoqyl,donut,positive,1,donutpositive,0.3,above,0.356666667
hskvoqyl,donut,positive,1,donutpositive,0.6,above,0.321666667
hskvoqyl,donut,positive,1,donutpositive,0.3,below,0.25
hskvoqyl,donut,positive,1,donutpositive,0.6,below,0.166666667
hsyp4hb3,ordered_line,negative,-1,ordered_linenegative,0.3,above,0.528333333
hsyp4hb3,ordered_line,negative,-1,ordered_linenegative,0.3,below,0.356666667
hsyp4hb3,ordered_line,negative,-1,ordered_linenegative,0.6,above,0.16
hsyp4hb3,ordered_line,negative,-1,ordered_linenegative,0.6,below,0.208333333
hs543fdw,stackedbar,positive,1,stackedbarpositive,0.4,above,0.514166667
hs543fdw,stackedbar,positive,1,stackedbarpositive,0.4,below,0.411666667
hs543fdw,stackedbar,positive,1,stackedbarpositive,0.7,above,0.290416667
hs543fdw,stackedbar,positive,1,stackedbarpositive,0.7,below,0.666666667
hsypflcy,ordered_line,negative,-1,ordered_linenegative,0.3,below,0.261666667
